Constituent ID,History Total Years As Member,History Consecutive Years Without A Drop,Current Standing
"20177792","1","0","Dropped"
"20177793","1","0","Dropped"
"20177794","1","0","Dropped"
"20177795","1","0","Dropped"
"20177796","1","0","Dropped"
"20177797","1","0","Dropped"
"20177804","1","0","Dropped"
"20177805","1","0","Dropped"
"20177806","1","0","Dropped"
"20177807","1","0","Dropped"
"20177808","1","0","Dropped"
"20177809","2","2","Active"
"20177810","2","2","Active"
"20177877","1","0","Dropped"
"20177878","1","0","Dropped"
"20177879","1","0","Dropped"
"20177880","1","0","Dropped"
"20177881","1","0","Dropped"
"20177882","1","0","Dropped"
"20177883","1","0","Dropped"
"20177884","1","0","Dropped"
"20177926","1","0","Dropped"
"20177927","1","0","Dropped"
"20177928","1","0","Dropped"
"20177929","1","0","Dropped"
"20177930","1","0","Dropped"
"20177931","1","0","Dropped"
"20177962","1","0","Dropped"
"20177963","1","0","Dropped"
"20177964","1","0","Dropped"
"20177965","1","0","Dropped"
"20177966","1","0","Dropped"
"20177967","1","0","Dropped"
"20177968","1","0","Dropped"
"20177991","1","0","Dropped"
"20177992","1","0","Dropped"
"20177993","1","0","Dropped"
"20177994","1","0","Dropped"
"20177995","1","0","Dropped"
"20177996","1","0","Dropped"
"20178003","2","1","Lapsed"
"20178004","1","0","Dropped"
"20178005","1","0","Dropped"
"20178006","1","0","Dropped"
"20178007","1","0","Dropped"
"20178008","1","0","Dropped"
"20178009","2","2","Active"
"20178066","1","0","Dropped"
"20178067","1","0","Dropped"
"20178068","1","0","Dropped"
"20178069","1","0","Dropped"
"20178070","1","0","Dropped"
"20178071","1","0","Dropped"
"20178109","1","0","Dropped"
"20178110","1","0","Dropped"
"20178111","1","0","Dropped"
"20178112","1","0","Dropped"
"20178113","1","0","Dropped"
"20178114","1","0","Dropped"
"20178115","1","0","Dropped"
"20178116","1","0","Dropped"
"20178151","1","0","Dropped"
"20178152","1","0","Dropped"
"20178153","2","1","Lapsed"
"20178154","1","0","Dropped"
"20178155","1","0","Dropped"
"20178156","1","0","Dropped"
"20178157","1","0","Dropped"
"20178179","1","0","Dropped"
"20178180","1","0","Dropped"
"20178181","1","0","Dropped"
"20178182","2","2","Active"
"20178183","1","0","Dropped"
"20178185","1","0","Dropped"
"20178186","2","2","Lapsed"
"20178259","1","0","Dropped"
"20178260","1","0","Dropped"
"20178261","1","0","Dropped"
"20178262","1","0","Dropped"
"20178263","1","0","Dropped"
"20178264","1","0","Dropped"
"20178271","1","0","Dropped"
"20178272","1","0","Dropped"
"20178273","1","0","Dropped"
"20178274","2","0","Active"
"20178275","1","0","Dropped"
"20178276","1","0","Dropped"
"20178372","1","0","Dropped"
"20178373","1","0","Dropped"
"20178374","1","0","Dropped"
"20178375","1","0","Dropped"
"20178376","2","2","Active"
"20178439","1","0","Dropped"
"20178440","1","0","Dropped"
"20178441","1","0","Dropped"
"20178442","1","0","Dropped"
"20178443","1","0","Dropped"
"20178444","1","0","Dropped"
"20178445","1","0","Dropped"
"20178446","1","0","Dropped"
"20178447","1","0","Dropped"
"20178465","1","0","Dropped"
"20178466","1","0","Dropped"
"20178467","1","0","Dropped"
"20178468","1","0","Dropped"
"20178469","1","0","Dropped"
"20178470","1","0","Dropped"
"20178471","2","1","Active"
"2018158","1","0","Dropped"
"2018159","1","0","Dropped"
"2018160","1","0","Dropped"
"2018161","1","0","Dropped"
"2018162","2","2","Lapsed"
"2018180","1","0","Dropped"
"2018181","1","0","Dropped"
"2018182","1","0","Dropped"
"2018183","1","0","Dropped"
"2018184","1","0","Dropped"
"2018202","1","1","Lapsed"
"2018203","1","1","Lapsed"
"2018204","1","1","Lapsed"
"2018205","1","1","Lapsed"
"2018206","1","1","Lapsed"
"2018207","1","1","Lapsed"
"2018208","1","1","Lapsed"
"2018209","2","2","Active"
"2018243","1","0","Dropped"
"2018244","1","0","Dropped"
"2018245","1","0","Dropped"
"2018246","1","0","Dropped"
"2018248","1","0","Dropped"
"2018254","1","0","Dropped"
"2018255","1","0","Dropped"
"2018256","1","0","Dropped"
"2018257","1","0","Dropped"
"2018258","1","0","Dropped"
"2018259","1","0","Dropped"
"2018276","1","0","Dropped"
"2018277","1","0","Dropped"
"2018278","2","1","Lapsed"
"2018279","1","0","Dropped"
"2018280","1","1","Lapsed"
"2018281","1","1","Lapsed"
"2018417","2","2","Lapsed"
"2018418","2","2","Lapsed"
"2018419","2","2","Lapsed"
"2018420","2","2","Lapsed"
"2018421","2","2","Lapsed"
"2018422","2","2","Lapsed"
"2018423","2","2","Lapsed"
"2018499","1","1","Lapsed"
"2018501","2","2","Active"
"2018502","2","2","Active"
"2018505","2","2","Active"
"2018506","2","2","Active"
"2018652","1","0","Dropped"
"2018653","2","2","Lapsed"
"2018654","1","0","Dropped"
"2018655","1","1","Lapsed"
"2018656","1","1","Lapsed"
"2018657","1","0","Dropped"
"20181061","1","1","Lapsed"
"20181062","1","1","Lapsed"
"20181063","1","1","Lapsed"
"20181064","1","1","Lapsed"
"20181065","1","1","Lapsed"
"20181066","1","1","Lapsed"
"20181074","2","2","Active"
"20181075","1","1","Lapsed"
"20181076","1","1","Lapsed"
"20181077","1","1","Lapsed"
"20181078","1","1","Lapsed"
"20181079","1","1","Lapsed"
"20181080","1","1","Lapsed"
"20181086","1","1","Lapsed"
"20181087","1","1","Lapsed"
"20181088","1","1","Lapsed"
"20181089","1","1","Lapsed"
"20181090","1","1","Lapsed"
"20181096","1","1","Lapsed"
"20181097","1","1","Lapsed"
"20181098","1","1","Lapsed"
"20181099","1","1","Lapsed"
"20181100","1","1","Lapsed"
"20181183","1","1","Lapsed"
"20181184","1","1","Lapsed"
"20181185","2","2","Active"
"20181186","1","1","Lapsed"
"20181187","1","1","Lapsed"
"20181188","1","1","Lapsed"
"20181189","1","1","Lapsed"
"20181197","2","2","Lapsed"
"20181198","1","1","Lapsed"
"20181199","1","1","Lapsed"
"20181200","1","1","Lapsed"
"20181201","1","1","Lapsed"
"20181202","1","1","Lapsed"
"20181203","1","1","Lapsed"
"20181234","1","1","Lapsed"
"20181235","1","1","Lapsed"
"20181236","1","1","Lapsed"
"20181237","1","1","Lapsed"
"20181238","1","1","Lapsed"
"20181239","1","1","Lapsed"
"20181269","1","1","Lapsed"
"20181270","1","1","Lapsed"
"20181271","1","1","Lapsed"
"20181272","1","1","Lapsed"
"20181273","1","1","Lapsed"
"20181274","1","1","Lapsed"
"20181275","1","1","Lapsed"
"20181362","1","1","Lapsed"
"20181363","1","1","Lapsed"
"20181364","1","1","Lapsed"
"20181365","1","1","Lapsed"
"20181366","2","2","Active"
"20181367","1","1","Lapsed"
"20181442","1","1","Lapsed"
"20181443","1","1","Lapsed"
"20181444","1","1","Lapsed"
"20181445","1","1","Lapsed"
"20181446","1","1","Lapsed"
"20181447","1","1","Lapsed"
"20181448","1","1","Lapsed"
"20181498","1","1","Lapsed"
"20181499","1","1","Lapsed"
"20181500","1","1","Lapsed"
"20181501","1","1","Lapsed"
"20181502","1","1","Lapsed"
"20181503","1","1","Lapsed"
"20181504","1","1","Lapsed"
"20181505","1","1","Lapsed"
"20181506","1","1","Lapsed"
"20181566","1","1","Lapsed"
"20181567","1","1","Lapsed"
"20181568","1","1","Lapsed"
"20181569","1","1","Lapsed"
"20181570","1","1","Lapsed"
"20181571","1","1","Lapsed"
"20181572","1","1","Lapsed"
"20181595","2","2","Lapsed"
"20181597","1","1","Lapsed"
"20181657","1","1","Lapsed"
"20181658","1","1","Lapsed"
"20181659","1","1","Lapsed"
"20181660","1","1","Lapsed"
"20181661","1","1","Lapsed"
"20181662","1","1","Lapsed"
"20181760","1","1","Lapsed"
"20181761","1","1","Lapsed"
"20181762","1","1","Lapsed"
"20181763","1","1","Lapsed"
"20181764","1","1","Lapsed"
"20181765","1","1","Lapsed"
"20181796","1","1","Lapsed"
"20181797","1","1","Lapsed"
"20181798","1","1","Lapsed"
"20181799","1","1","Lapsed"
"20181800","1","1","Lapsed"
"20181801","1","1","Lapsed"
"20181802","1","1","Lapsed"
"226775989","1","0","Dropped"
"226776168","5","5","Active"
"226776168","4","4","Active"
"226868173","1","0","Dropped"
"226868173","2","0","Dropped"
"226868173","9","9","Active"
"226917416","1","0","Dropped"
"226917787","2","2","Active"
"226931069","4","4","Active"
"226953683","11","11","Active"
"226953757","1","0","Dropped"
"226953810","11","6","Lapsed"
"226953918","1","0","Dropped"
"226954648","2","0","Dropped"
"226954785","5","0","Dropped"
"226954824","1","0","Dropped"
"226954824","2","0","Dropped"
"226964742","1","0","Dropped"
"226964952","5","0","Dropped"
"226964997","1","0","Dropped"
"226966759","1","0","Dropped"
"226966897","2","0","Dropped"
"226967066","2","0","Dropped"
"226967066","1","0","Dropped"
"226967100","1","0","Dropped"
"226967119","1","0","Dropped"
"226985646","2","0","Dropped"
"226985646","4","0","Dropped"
"227000778","3","3","Active"
"227013624","1","0","Dropped"
"227013787","1","0","Dropped"
"227014072","1","0","Dropped"
"227014325","1","0","Dropped"
"227014497","1","0","Dropped"
"227014631","1","0","Dropped"
"227014775","1","0","Dropped"
"227015025","7","0","Dropped"
"227015115","3","0","Dropped"
"227015115","0","0","Active"
"227015115","1","0","Dropped"
"227015695","1","0","Dropped"
"227015761","1","0","Dropped"
"227015840","1","0","Dropped"
"227016216","1","0","Dropped"
"227017155","1","0","Dropped"
"227018351","12","12","Active"
"227019730","1","0","Dropped"
"227022383","1","0","Dropped"
"227022835","1","0","Dropped"
"227022872","1","0","Dropped"
"227022963","10","1","Lapsed"
"227023001","1","0","Dropped"
"227023068","1","0","Dropped"
"227023163","1","0","Dropped"
"227024217","7","0","Dropped"
"227083093","1","0","Dropped"
"227083093","1","0","Dropped"
"227159536","1","0","Dropped"
"227159639","1","0","Dropped"
"227159679","3","0","Dropped"
"227169907","2","0","Dropped"
"227182029","10","0","Dropped"
"227201554","1","0","Dropped"
"227228846","2","0","Dropped"
"227341629","12","4","Active"
"227424588","1","0","Dropped"
"227424716","1","0","Dropped"
"227425561","1","0","Dropped"
"227425604","1","0","Dropped"
"227429739","1","0","Dropped"
"227462751","2","0","Dropped"
"227485491","2","0","Dropped"
"227492132","1","0","Dropped"
"227499099","1","0","Dropped"
"227499134","1","0","Dropped"
"227499134","2","0","Dropped"
"227502034","6","0","Dropped"
"227513869","1","0","Dropped"
"227513931","1","0","Dropped"
"227513931","1","0","Dropped"
"227514015","1","0","Dropped"
"227514067","3","0","Dropped"
"227514132","12","0","Active"
"227514240","1","0","Dropped"
"227514401","12","8","Active"
"227514650","2","0","Dropped"
"227514764","1","0","Dropped"
"227515190","1","0","Dropped"
"227515396","1","0","Dropped"
"227515396","2","0","Dropped"
"227516130","1","0","Dropped"
"227516538","1","0","Dropped"
"227516538","7","0","Dropped"
"227516872","1","0","Dropped"
"227517266","1","0","Dropped"
"227517326","1","0","Dropped"
"227517348","1","0","Dropped"
"227524190","1","0","Dropped"
"227544061","1","0","Dropped"
"227560389","1","0","Dropped"
"227560579","4","0","Dropped"
"227561049","1","0","Dropped"
"227561542","1","0","Dropped"
"227576645","1","0","Dropped"
"227577896","1","0","Dropped"
"227577896","5","0","Dropped"
"227581619","9","0","Dropped"
"227582724","1","0","Dropped"
"227582852","1","0","Dropped"
"227582900","1","0","Dropped"
"227619416","7","0","Dropped"
"227627849","2","0","Dropped"
"227733031","1","0","Dropped"
"227752458","11","11","Active"
"227752963","1","0","Dropped"
"227752963","1","0","Dropped"
"227753534","1","0","Dropped"
"227753534","4","0","Dropped"
"227754221","1","0","Dropped"
"227754221","7","0","Dropped"
"227758251","1","0","Dropped"
"227761031","1","0","Dropped"
"227761031","9","0","Dropped"
"227781646","1","0","Dropped"
"227781646","1","0","Dropped"
"228003114","2","0","Dropped"
"228059314","8","0","Dropped"
"228059314","11","11","Active"
"228073552","2","0","Dropped"
"228151738","1","0","Dropped"
"228152714","1","0","Dropped"
"228153463","1","0","Dropped"
"228154346","2","2","Active"
"228213622","1","0","Dropped"
"228213622","5","0","Dropped"
"228231227","1","0","Dropped"
"228231227","0","0","Dropped"
"228240351","1","0","Dropped"
"228293827","9","0","Dropped"
"228297004","7","0","Dropped"
"228297060","1","0","Dropped"
"228297060","4","0","Dropped"
"228350578","4","0","Dropped"
"228351209","3","0","Dropped"
"228351224","1","0","Dropped"
"228351267","1","0","Dropped"
"228351329","4","0","Dropped"
"228351358","5","0","Dropped"
"228351358","1","0","Dropped"
"228351408","1","0","Dropped"
"228351473","11","5","Active"
"228351532","1","0","Dropped"
"228351562","1","0","Dropped"
"228351729","1","0","Dropped"
"228383178","1","0","Dropped"
"228388491","5","0","Dropped"
"228389214","1","0","Dropped"
"228389437","8","0","Dropped"
"228389588","1","0","Dropped"
"228389618","8","0","Dropped"
"228389676","1","0","Dropped"
"228452200","11","11","Active"
"228452200","1","0","Dropped"
"228452247","1","0","Dropped"
"228452247","0","0","Dropped"
"228617804","11","11","Active"
"228638350","1","0","Dropped"
"228638674","12","12","Active"
"228638710","1","0","Dropped"
"228638731","1","0","Dropped"
"228639160","1","0","Dropped"
"228639273","1","0","Dropped"
"228639411","4","0","Dropped"
"228639454","1","0","Dropped"
"228649825","12","4","Active"
"228656903","2","0","Dropped"
"228675434","1","0","Dropped"
"228799863","8","8","Active"
"228961618","1","0","Dropped"
"228981538","5","0","Dropped"
"229048589","1","0","Dropped"
"229048948","1","0","Dropped"
"229049736","10","2","Lapsed"
"229050014","1","0","Dropped"
"229050227","1","0","Dropped"
"229050852","1","0","Dropped"
"229051076","1","0","Dropped"
"229051492","1","0","Dropped"
"229051492","2","0","Dropped"
"229052080","1","0","Dropped"
"229052201","1","0","Dropped"
"229052236","1","0","Dropped"
"229052312","1","0","Dropped"
"229052312","1","0","Dropped"
"229052372","1","0","Dropped"
"229052469","5","0","Dropped"
"229052504","1","0","Dropped"
"229052504","1","0","Dropped"
"229053011","1","0","Dropped"
"229053105","9","0","Dropped"
"229053260","1","0","Dropped"
"229053339","1","0","Dropped"
"229053801","1","0","Dropped"
"229053880","1","0","Dropped"
"229062953","2","0","Dropped"
"229069399","1","0","Dropped"
"229091938","2","0","Dropped"
"229091938","7","7","Active"
"229104080","1","0","Dropped"
"229145729","2","0","Dropped"
"229226880","3","3","Active"
"229230776","4","0","Dropped"
"229230776","2","0","Dropped"
"229260421","2","1","Lapsed"
"229295490","4","0","Dropped"
"229318526","0","0","Active"
"229376025","6","4","Active"
"229419922","1","0","Dropped"
"229419922","6","0","Dropped"
"229425357","11","11","Active"
"229425693","1","0","Dropped"
"229425693","2","0","Dropped"
"229474961","7","0","Dropped"
"229475852","2","0","Dropped"
"229482139","1","0","Dropped"
"229501613","1","0","Dropped"
"229551407","12","12","Active"
"229554244","12","0","Active"
"229557656","1","0","Dropped"
"229561720","1","0","Dropped"
"229569169","8","8","Active"
"229583874","9","0","Active"
"229672776","1","0","Dropped"
"229672872","8","0","Dropped"
"229673110","4","0","Dropped"
"229673178","1","0","Dropped"
"229673219","1","0","Dropped"
"229673276","1","0","Dropped"
"229673321","1","0","Dropped"
"229673391","2","0","Dropped"
"229673488","1","0","Dropped"
"229673620","1","0","Dropped"
"229673682","12","12","Active"
"229677802","1","1","Active"
"229697293","1","0","Dropped"
"229698324","1","0","Dropped"
"229701070","1","0","Dropped"
"229701663","1","0","Dropped"
"229704796","1","0","Dropped"
"229705547","1","0","Dropped"
"229705547","1","0","Dropped"
"229707295","1","0","Dropped"
"229707566","1","0","Dropped"
"229707795","1","0","Dropped"
"229708674","1","0","Dropped"
"229709092","1","0","Dropped"
"229712179","1","0","Dropped"
"229713789","7","0","Dropped"
"229713978","1","0","Dropped"
"229714197","1","0","Dropped"
"229714460","1","0","Dropped"
"229715496","1","0","Dropped"
"229716413","1","0","Dropped"
"229721637","12","7","Active"
"229722460","1","0","Dropped"
"229723571","1","0","Dropped"
"229724090","1","0","Dropped"
"229724523","1","0","Dropped"
"229724580","1","0","Dropped"
"229731025","1","0","Dropped"
"229737330","12","12","Active"
"229737743","1","0","Dropped"
"229738445","1","0","Dropped"
"229738643","1","0","Dropped"
"229738677","1","0","Dropped"
"229738736","1","0","Dropped"
"229738806","1","0","Dropped"
"229739983","2","0","Dropped"
"229740652","1","0","Dropped"
"229759059","10","10","Active"
"229860234","1","0","Dropped"
"229867338","3","3","Active"
"229915499","4","0","Dropped"
"229935782","8","4","Active"
"230024069","4","0","Dropped"
"230366122","1","0","Dropped"
"230366122","1","0","Dropped"
"230380406","12","10","Active"
"230380955","2","0","Dropped"
"230381174","3","0","Dropped"
"230381425","1","0","Dropped"
"230381634","1","0","Dropped"
"230381677","1","0","Dropped"
"230381717","8","0","Dropped"
"230381760","1","0","Dropped"
"230447306","1","0","Dropped"
"230447774","1","0","Dropped"
"230448433","1","0","Dropped"
"230449625","1","0","Dropped"
"230450136","1","0","Dropped"
"230450629","2","0","Dropped"
"230450804","1","0","Dropped"
"230451204","1","0","Dropped"
"230454158","1","0","Dropped"
"230455613","1","0","Dropped"
"230465862","1","0","Dropped"
"230466026","3","0","Dropped"
"230466897","1","0","Dropped"
"230467281","1","0","Dropped"
"230469137","10","0","Dropped"
"230469703","1","0","Dropped"
"230470390","12","3","Active"
"230470716","1","0","Dropped"
"230471555","1","0","Dropped"
"230471765","1","0","Dropped"
"230472482","1","0","Dropped"
"230472740","1","0","Dropped"
"230473670","1","0","Dropped"
"230473832","2","0","Dropped"
"230474054","1","0","Dropped"
"230758605","10","4","Active"
"230760942","1","0","Dropped"
"230880536","11","11","Active"
"230880536","3","0","Dropped"
"230880536","2","0","Dropped"
"230999974","0","0","Active"
"231189506","3","0","Dropped"
"231225819","5","0","Dropped"
"231299390","4","0","Dropped"
"231310093","1","0","Dropped"
"231322212","1","0","Dropped"
"231360255","1","0","Dropped"
"231368713","8","0","Dropped"
"231464476","2","0","Dropped"
"231464633","12","6","Active"
"231479408","12","12","Active"
"231479930","1","0","Dropped"
"231480040","1","0","Dropped"
"231561228","2","2","Active"
"231569816","3","0","Dropped"
"231575561","1","0","Dropped"
"231575638","6","0","Dropped"
"231576327","1","0","Dropped"
"231576537","1","0","Dropped"
"231576656","1","0","Dropped"
"231577716","1","0","Dropped"
"231577824","12","12","Active"
"231596402","1","0","Dropped"
"231596559","1","0","Dropped"
"231599328","1","0","Dropped"
